credit_card_num,card_type,expire_month,expire_year,security_code,Owner_email
3801-059210-41386,American Express,7,2028,7519,mconnalj5@lsu.edu
3827-784197-47569,American Express,6,2024,2026,hsidesk2@lsu.edu
3149-610493-52159,American Express,11,2029,2709,pisgatekw@lsu.edu
3215-321746-93835,American Express,1,2031,5185,rkemwallls@lsu.edu
3762-744348-92777,American Express,4,2027,6183,htebbetm2@lsu.edu
3129-243335-43234,American Express,4,2031,9632,kcrowleyqt@lsu.edu
3413-036695-77569,American Express,10,2026,1617,zmixturerg@lsu.edu
3421-824407-94429,American Express,10,2028,9697,yfacherm@lsu.edu
3899-241367-38191,American Express,12,2029,4499,gagatesnx@lsu.edu
3158-573104-47156,American Express,9,2028,2116,gshawleydy@lsu.edu
3192-298249-48494,American Express,6,2025,6036,flithgowe0@lsu.edu
3061-471375-20909,American Express,1,2026,2389,stapsellel@lsu.edu
3257-970433-47492,American Express,12,2029,9566,dambrogettiib@lsu.edu
3955-842500-89964,American Express,10,2028,1737,oelyma@lsu.edu
3150-605225-77766,American Express,1,2030,1099,dwilkinsmw@lsu.edu
3324-329669-66457,American Express,6,2028,7374,vokenfoldo2@lsu.edu
3843-485932-83103,American Express,10,2029,5896,jstablespb@lsu.edu
3778-344036-94633,American Express,9,2025,7179,imallionpf@lsu.edu
3251-729608-30717,American Express,3,2027,5796,bfullickqf@lsu.edu
3160-974365-31549,American Express,5,2025,4318,gcolqueranqx@lsu.edu
3432-382539-63767,American Express,8,2031,9855,adawdry76@lsu.edu
3488-262463-20243,American Express,6,2029,5305,adurdlefc@lsu.edu
3919-721867-40918,American Express,2,2023,4513,gandrysiakdo@lsu.edu
3962-599513-44209,American Express,7,2031,7355,hguiraue7@lsu.edu
3615-228443-61668,American Express,4,2028,275,gbhatiag6@lsu.edu
3028-286494-92686,American Express,4,2032,8744,rpeleh7@lsu.edu
3562-889806-11712,American Express,11,2023,7142,skiddiejj@lsu.edu
3288-129244-00441,American Express,10,2025,3706,dshanksterka@lsu.edu
3174-954287-00019,American Express,6,2027,3290,gmaciaszczykli@lsu.edu
3379-374772-55458,American Express,11,2030,5437,sgruczkalu@lsu.edu
3256-682708-36595,American Express,9,2031,4348,tmacgilfoyled2@lsu.edu
3305-734004-62547,American Express,5,2027,2006,cdelicateda@lsu.edu
3332-733132-69379,American Express,5,2028,5448,jdoogfl@lsu.edu
3044-212469-33945,American Express,9,2025,2789,dpalkg2@lsu.edu
3589-941573-38193,American Express,10,2029,8408,jcraykehz@lsu.edu
3873-006153-70664,American Express,3,2027,2787,oabbetsi1@lsu.edu
3088-905796-32738,American Express,7,2024,8152,gblaskettm4@lsu.edu
3049-588027-66316,American Express,10,2032,5334,elobbeqm@lsu.edu
3448-065180-52850,American Express,5,2032,5685,hpendrec9@lsu.edu
3709-092887-49562,American Express,1,2028,1379,gpettingerck@lsu.edu
3692-158313-47742,American Express,9,2024,5350,yspitericy@lsu.edu
3408-461784-27906,American Express,7,2026,987,mjeromsondk@lsu.edu
3182-077730-94551,American Express,6,2024,797,dselveyil@lsu.edu
3480-129887-46134,American Express,4,2026,7356,mmacfadinm0@lsu.edu
3596-863114-71773,American Express,8,2027,9030,jbraidmanm3@lsu.edu
3759-497676-08291,American Express,9,2030,3816,atregidgan4@lsu.edu
3693-736131-45980,American Express,10,2026,5431,epaudinp3@lsu.edu
3342-251187-29351,American Express,12,2026,6296,ariccardellirl@lsu.edu
3726-798081-31305,American Express,6,2030,7207,tgrigorips@lsu.edu
3497-354034-85820,American Express,1,2029,1113,llillow7b@lsu.edu
3641-214920-73084,American Express,6,2031,9580,ppanswickca@lsu.edu
3846-446082-97226,American Express,11,2026,3201,dthomsek@lsu.edu
3302-587534-27808,American Express,6,2025,1148,amacgillivrayg8@lsu.edu
3849-688126-40130,American Express,10,2031,3362,gmccooljd@lsu.edu
3703-105703-97084,American Express,7,2024,7506,pfullstonekk@lsu.edu
3915-361372-61167,American Express,3,2023,4056,vheningamkn@lsu.edu
3693-208544-60984,American Express,2,2026,7395,bfontainem7@lsu.edu
3675-846087-58985,American Express,1,2032,1161,mbradnockeeq@lsu.edu
3858-466992-65743,American Express,3,2032,637,htuckleyey@lsu.edu
3435-024127-66140,American Express,12,2031,4542,jtreadwayi0@lsu.edu
3064-005432-87648,American Express,6,2028,4933,cdarrachk8@lsu.edu
3332-736150-68413,American Express,8,2032,8694,mmerritonq0@lsu.edu
3363-235885-06172,American Express,4,2023,9659,ylawlie2j@lsu.edu
3930-920662-31107,American Express,6,2025,8726,bleonardce@lsu.edu
3453-852850-45249,American Express,10,2031,591,kmulrooneycu@lsu.edu
3431-275444-54065,American Express,3,2024,2054,vfibbittsgc@lsu.edu
3487-519816-87185,American Express,7,2032,3436,ktreslern2@lsu.edu
3235-404065-85789,American Express,3,2027,1822,mdeluzeps@lsu.edu
3054-624010-36614,American Express,8,2030,1214,dandripy@lsu.edu
3055-107754-29041,American Express,6,2032,5112,jsimmersq9@lsu.edu
3590-580396-82255,American Express,4,2032,8879,rcherrettql@lsu.edu
3170-308995-42084,American Express,4,2032,9548,wchasmorrb@lsu.edu
3819-564211-85526,American Express,2,2026,9616,bbloomrj@lsu.edu
3269-841396-88903,American Express,9,2032,9617,rtrebyf7@lsu.edu
3244-917853-53219,American Express,1,2032,1702,cdunseithfh@lsu.edu
3433-660032-48281,American Express,6,2032,1934,isilleih@lsu.edu
3976-000311-42404,American Express,11,2028,6759,tivakinjf@lsu.edu
3578-666381-84851,American Express,3,2029,1343,tcoomeskg@lsu.edu
3603-718434-01307,American Express,8,2029,7582,dpietranekkh@lsu.edu
3607-013554-72225,American Express,12,2027,7642,perrigopl@lsu.edu
3494-858105-33530,American Express,10,2030,2738,twornerq8@lsu.edu
3319-832391-68469,American Express,1,2029,5459,kablottdg@lsu.edu
3806-018422-26530,American Express,9,2023,1693,kleffekev@lsu.edu
3788-992041-10011,American Express,11,2029,7786,snowakowskah8@lsu.edu
3828-270708-92134,American Express,12,2028,3648,ycopperii@lsu.edu
3299-061707-87436,American Express,7,2023,4500,tmacgillacolmix@lsu.edu
3487-649363-28493,American Express,9,2031,2862,kbarhemj4@lsu.edu
3949-813943-38613,American Express,5,2031,9518,nrudolfjb@lsu.edu
3548-949567-83951,American Express,2,2024,6442,jdsouzak0@lsu.edu
3539-977965-67901,American Express,4,2029,8195,rwigglesworthlh@lsu.edu
3657-691020-61428,American Express,7,2026,6309,mpietny@lsu.edu
3252-134441-22358,American Express,11,2027,8730,csebertox@lsu.edu
3801-410425-51766,American Express,10,2027,5548,breimerq7@lsu.edu
3923-891946-02422,American Express,6,2023,1157,dlemerchantrh@lsu.edu
3295-371914-23515,American Express,9,2024,8833,spient@lsu.edu
3635-974460-96703,American Express,9,2029,2758,bdurbancf@lsu.edu
3734-660761-69020,American Express,1,2023,1253,cosuairdla@lsu.edu
3915-335745-56625,American Express,8,2024,3396,astivenp4@lsu.edu
3545-950423-03259,American Express,12,2032,3633,glouwqp@lsu.edu
3471-917365-87573,American Express,4,2026,767,pwinleydb@lsu.edu
3953-051059-43667,American Express,7,2029,8755,warnasoni6@lsu.edu
3579-660920-49570,American Express,6,2028,5105,mmoirmh@lsu.edu
3573-501921-41342,American Express,9,2023,181,nprozillonq@lsu.edu
3665-447761-54339,American Express,2,2026,9281,jpetheridgeo8@lsu.edu
3112-358952-25780,American Express,4,2028,8329,fgerretsenop@lsu.edu
3572-279140-17019,American Express,10,2026,1194,adiamantf3@lsu.edu
3473-765558-62204,American Express,5,2023,8273,rstenhousefp@lsu.edu
3336-667875-92317,American Express,12,2024,1574,eokeeffeg0@lsu.edu
3984-356601-23517,American Express,6,2031,4863,jmateikoi7@lsu.edu
3332-349479-50374,American Express,7,2031,1531,plourencomr@lsu.edu
3420-814631-40053,American Express,2,2031,2906,oacklandsob@lsu.edu
3195-003143-69571,American Express,9,2031,311,cspirrittor@lsu.edu
3922-715143-77862,American Express,12,2028,1408,svincentd5@lsu.edu
3940-281086-27582,American Express,9,2032,497,cwalsheeu@lsu.edu
3700-659522-29388,American Express,6,2029,4910,oboarerg3@lsu.edu
3461-200817-02570,American Express,8,2025,6072,dpischofgt@lsu.edu
3847-503204-32178,American Express,7,2024,2984,tbischoffgw@lsu.edu
3365-135768-34242,American Express,4,2025,7640,brealphlg@lsu.edu
3426-242439-37209,American Express,3,2031,6319,deverilllt@lsu.edu
3987-288151-83532,American Express,2,2029,9141,bramirezo4@lsu.edu
3371-808059-40716,American Express,1,2029,7899,nmebsrq@lsu.edu
3239-204898-04287,American Express,3,2026,1675,dwilkissonc6@lsu.edu
3649-034512-88225,American Express,5,2023,4210,ctibbse3@lsu.edu
3197-632350-30302,American Express,8,2025,9644,smackallgh@lsu.edu
3247-936620-34943,American Express,1,2031,9675,ddaneluttinc@lsu.edu
3321-438799-14490,American Express,9,2028,9417,kmottersheadnv@lsu.edu
3966-875822-44654,American Express,12,2028,2467,hblouetof@lsu.edu
3468-188037-66231,American Express,3,2029,3277,avanderweedenburget@lsu.edu
3291-202226-86419,American Express,7,2027,226,dnield2g@lsu.edu
3324-313477-20407,American Express,5,2024,735,ksheardga@lsu.edu
3125-906672-43037,American Express,5,2025,8147,gpaskefk@lsu.edu
3653-749687-07316,American Express,12,2031,7539,ikingdongl@lsu.edu
3574-148538-99861,American Express,9,2031,5101,aelsleygr@lsu.edu
3692-097861-93093,American Express,5,2029,608,ctumiltypo@lsu.edu
3087-445928-26648,American Express,10,2027,7631,hcamberrc@lsu.edu
3732-439003-87332,American Express,8,2030,335,omewec4@lsu.edu
3938-850747-86693,American Express,7,2027,6191,dkilld6@lsu.edu
3247-494375-89979,American Express,3,2026,6451,dfayneje@lsu.edu
3210-176169-84642,American Express,9,2028,8054,pdymockelk@lsu.edu
3321-225808-22989,American Express,4,2023,3377,cjacobsohnmo@lsu.edu
3004-941158-24054,American Express,10,2023,7130,bsiggeeoa@lsu.edu
3087-173135-70514,American Express,10,2031,3369,bgriegerqy@lsu.edu
3592-312580-02759,American Express,8,2027,473,gkavanaghj8@lsu.edu
3105-187823-49565,American Express,2,2024,7341,lmarchmentnk@lsu.edu
3474-931088-60060,American Express,5,2029,2973,whutchcraftgq@lsu.edu
3905-746952-72258,American Express,9,2028,3016,aleemanshf@lsu.edu
3067-690806-12240,American Express,4,2023,236,ncastanhoio@lsu.edu
3682-331159-59391,American Express,10,2029,9134,wculliganiv@lsu.edu
3781-553477-45700,American Express,7,2028,6112,myeamanjh@lsu.edu
3501-996020-79479,American Express,3,2030,4004,ghucklesbygz@lsu.edu
3553-246361-00486,American Express,8,2028,5121,mowerkc@lsu.edu
3794-712628-28830,American Express,2,2031,6561,aburdisnu@lsu.edu
3810-519700-71962,American Express,3,2031,232,aburrelpi@lsu.edu
3347-467026-63187,American Express,12,2024,2979,lmulvind7@lsu.edu
3181-692333-63218,American Express,1,2023,835,tkavanagher@lsu.edu
3199-138264-56116,American Express,8,2030,1125,dholseyh9@lsu.edu
3093-846886-92179,American Express,2,2030,4057,dduckhousehp@lsu.edu
3216-811020-63146,American Express,6,2026,5579,pvanderbaarenke@lsu.edu
3820-389486-84038,American Express,1,2028,7572,tswallowl7@lsu.edu
3476-789725-70718,American Express,2,2025,5036,nclemenconm8@lsu.edu
3068-319811-09685,American Express,1,2026,7528,jsimonittop1@lsu.edu
3418-839338-02940,American Express,9,2031,6721,babramowitchr9@lsu.edu
3529-006986-02596,American Express,9,2029,1957,rcottesfordnl@lsu.edu
3250-895483-79954,American Express,5,2026,5673,sbelshamoa@lsu.edu
3990-018948-28488,American Express,10,2025,8847,lbarksfc@lsu.edu
3244-332404-92837,American Express,12,2032,8585,oasplingh5@lsu.edu
3218-733879-95706,American Express,7,2025,9635,odysterh6@lsu.edu
3524-265484-85590,American Express,5,2023,1758,mbutterworthhy@lsu.edu
3667-135026-72683,American Express,1,2030,2083,jfaustjc@lsu.edu
3783-810296-14898,American Express,7,2026,4779,slustedjg@lsu.edu
3329-478063-77833,American Express,10,2026,1781,mchadburnnf@lsu.edu
3372-497340-51662,American Express,6,2030,9538,aeglesec5@lsu.edu
3548-354808-44923,American Express,10,2032,7073,psteutlyei@lsu.edu
3395-774594-86371,American Express,12,2030,5151,alagadueo@lsu.edu
3891-439935-45069,American Express,6,2027,6414,kkobpacet@lsu.edu
3763-739399-82858,American Express,12,2026,2161,eklasingf1@lsu.edu
3194-093129-05499,American Express,7,2031,2267,sgilvearfo@lsu.edu
3277-227344-94848,American Express,3,2029,108,khusherhk@lsu.edu
3945-664029-26826,American Express,12,2023,7155,mrampleyht@lsu.edu
3251-695405-99402,American Express,5,2030,4557,sstuttmano1@lsu.edu
3132-003052-88376,American Express,6,2028,145,dbulliventqe@lsu.edu
3642-524263-48483,American Express,3,2030,3359,egrenterr8@lsu.edu
3910-235641-62136,American Express,8,2031,1831,wlapidusdf@lsu.edu
3267-252362-63549,American Express,2,2024,9335,grenshallem@lsu.edu
3920-178598-30854,American Express,8,2028,1005,rgashhm@lsu.edu
3892-129140-04508,American Express,7,2032,1907,tkeoghanehq@lsu.edu
3876-252971-69474,American Express,8,2029,670,hbrackstonel4@lsu.edu
3781-499498-19750,American Express,6,2029,3582,egligorijevicmq@lsu.edu
3075-676477-08483,American Express,1,2028,6261,dmacdonoghn0@lsu.edu
3379-327175-18183,American Express,8,2028,6444,trassellna@lsu.edu
3855-801067-75710,American Express,1,2030,1467,jmacclay9n@lsu.edu
3482-366650-55262,American Express,5,2030,5047,bdellentyjt@lsu.edu
3217-486064-52916,American Express,2,2031,4476,rkildahlml@lsu.edu
3886-545867-34349,American Express,3,2031,2395,wsherebrookenb@lsu.edu
3825-460900-68519,American Express,1,2025,7876,baaronsp6@lsu.edu
3018-190138-53054,American Express,3,2030,2319,cknollerqg@lsu.edu
3402-440659-65976,American Express,8,2028,6808,ebromagei6@lsu.edu
3995-038621-08632,American Express,3,2028,7430,vclearct@lsu.edu
3491-143683-45457,American Express,3,2030,1295,fbigline8@lsu.edu
3189-535840-42365,American Express,8,2028,804,cwalklingge@lsu.edu
3495-301008-80532,American Express,3,2031,5911,jcranmorein@lsu.edu
3563-582537-63549,American Express,2,2031,737,kvankinjm@lsu.edu
3334-484041-25457,American Express,8,2029,6742,sellandk1@lsu.edu
3908-863633-75485,American Express,5,2025,8691,gmallonlc@lsu.edu
3400-813668-62940,American Express,4,2029,6681,psprostonn1@lsu.edu
3597-262277-24347,American Express,4,2031,4741,dcanaso0@lsu.edu
3087-494966-46746,American Express,8,2029,8022,brentenbecko6@lsu.edu
3215-784484-50280,American Express,2,2028,295,scraighillon@lsu.edu
3677-375072-77878,American Express,4,2030,3203,mgabbottsp2@lsu.edu
3076-698744-87956,American Express,12,2032,6954,cwoolattpc@lsu.edu
3671-063285-21127,American Express,1,2032,3408,jfromentph@lsu.edu
3289-118151-86974,American Express,4,2031,8332,liohananofr5@lsu.edu
3246-561620-22137,American Express,2,2028,7723,sthurstondx@lsu.edu
3158-839275-24214,American Express,4,2031,6017,lmayfieldjq@lsu.edu
3802-478159-08642,American Express,5,2031,2813,jbyhamkf@lsu.edu
3582-717189-20640,American Express,7,2025,814,ksmullinks@lsu.edu
3319-271233-97788,American Express,7,2028,3539,mantoniadesl2@lsu.edu
3728-672236-32123,American Express,5,2030,6934,aastleycj@lsu.edu
3463-978067-86710,American Express,12,2023,3373,yinghame1@lsu.edu
3837-891880-37351,American Express,2,2029,2081,blupartohe@lsu.edu
3427-040477-36469,American Express,9,2029,254,mnoonhi@lsu.edu
3386-411996-42306,American Express,10,2026,5295,plentonlj@lsu.edu
3707-014829-82927,American Express,5,2027,4981,msparks71@lsu.edu
3405-679860-19826,American Express,12,2025,6550,nshipleycn@lsu.edu
3028-460121-65310,American Express,4,2024,692,hgreensteaddd@lsu.edu
3561-425496-41295,American Express,9,2025,5921,ecahernyef@lsu.edu
3490-033400-18552,American Express,10,2025,1437,fgrzeskowskif9@lsu.edu
3247-894353-35358,American Express,7,2028,3139,anoorejw@lsu.edu
3130-575574-93798,American Express,11,2023,2728,askulletms@lsu.edu
3887-786917-00923,American Express,8,2029,4662,ffransecohf@lsu.edu
3094-075717-43271,American Express,1,2024,2690,bwherrettdc@lsu.edu
3587-060310-75963,American Express,10,2024,3481,kdundendalef5@lsu.edu
3710-055517-86006,American Express,3,2031,4184,bvedeshkingk@lsu.edu
3203-529761-87142,American Express,9,2025,1194,ospiersho@lsu.edu
3889-567818-55467,American Express,9,2032,8021,lwildey36@lsu.edu
3221-824896-06074,American Express,4,2024,7355,cmathoujo@lsu.edu
3855-154661-76908,American Express,7,2024,5795,bknudsenmi@lsu.edu
3564-901882-93309,American Express,9,2031,9645,vwadsworthnh@lsu.edu
3215-444224-47013,American Express,11,2025,5892,ldommerqueot@lsu.edu
3575-432642-95014,American Express,8,2024,5502,wbakhrushinr1@lsu.edu
3971-529129-42601,American Express,10,2030,3561,dglasebrookrd@lsu.edu
3091-255521-41351,American Express,5,2028,6786,ajoddinsre@lsu.edu
3585-226014-39948,American Express,4,2032,8918,agrobrk@lsu.edu
3915-246844-11723,American Express,2,2030,349,vohannaygu@lsu.edu
3354-010877-63526,American Express,12,2023,8113,cdmtrovici8@lsu.edu
3501-840630-87678,American Express,4,2023,8335,rpretiousis@lsu.edu
3935-880860-35985,American Express,11,2030,6495,tchastagnierii@lsu.edu
3666-392973-94883,American Express,7,2025,7351,amartensencp@lsu.edu
3260-395404-05066,American Express,10,2023,425,cworsallg5@lsu.edu
3042-916894-29704,American Express,9,2028,2231,rdeverelllb@lsu.edu
3130-156934-40647,American Express,2,2032,6507,awalthomt@lsu.edu
3393-751944-43793,American Express,7,2024,8738,bprattingtonnl@lsu.edu
3396-287795-66654,American Express,11,2030,921,lgoddman26@lsu.edu
3054-559341-21293,American Express,10,2030,4533,mproschkefq@lsu.edu
3547-302448-84240,American Express,4,2030,9501,mwhewillfv@lsu.edu
3808-538399-25017,American Express,6,2031,9836,emoodiegf@lsu.edu
3009-453354-50805,American Express,5,2024,2143,bmountlowl8@lsu.edu
3039-085267-60362,American Express,4,2032,166,mtestrope@lsu.edu
3663-711152-30183,American Express,12,2024,4285,acrucettirf@lsu.edu
3550-199643-08728,American Express,5,2027,6205,bbrommage7r@lsu.edu
3015-488137-94987,American Express,10,2027,5672,blaundoncw@lsu.edu
3934-525190-80868,American Express,3,2031,8183,grymourgj@lsu.edu
3578-378763-21851,American Express,5,2029,9592,tlampenjv@lsu.edu
3759-777512-38555,American Express,11,2026,7789,kygoukz@lsu.edu
3086-875793-50685,American Express,7,2024,7503,efreddinw@lsu.edu
3396-876823-11327,American Express,4,2024,863,mhouseleeeb@lsu.edu
3811-802930-99843,American Express,9,2024,4410,kscripturef6@lsu.edu
3051-389542-56672,American Express,12,2029,1391,ashoebrookgo@lsu.edu
3992-231235-62697,American Express,5,2024,9108,mnellir@lsu.edu
3905-448080-37757,American Express,5,2030,4520,dtwistkq@lsu.edu
3906-903377-00804,American Express,3,2024,8222,opowlp@lsu.edu
3698-483569-12251,American Express,3,2029,7236,lpinkn4@lsu.edu
3199-696713-03669,American Express,6,2030,8792,raikenj0@lsu.edu
